Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,HALF1,HALF2
2015,-0.9,,-0.6,,0.3,,1,,0.5,,0.4,,,,0.4
2016,0.1,,0.1,,0.7,,1.4,,1.9,,0.9,,,0.5,1.3
2017,0.9,,0.2,,1.1,,0.7,,1.6,,0.5,,,0.9,0.6
2018,,,,,,1.8,,0.9,,1.2,,-0.4,,1.2,0.8
2019,,-0.1,,1.4,,1.4,,1.2,,-0.5,,0.4,,0.8,0.3
2020,,0.6,,0.5,,0,,0.1,,0.7,,1.4,,0.6,0.5
2021,,1,,2.2,,3.1,,3.5,,4.1,,4.8,,1.9,3.9
2022,,5.6,,4.8,,5.6,,4.3,,3.4,,0.6,,5.4,3.2
2023,,1.7,,1.8,,2.1,,1.4,,0.4,,0,,1.7,0.9
2024,,1.2,,2.5,,3.1,,1.8,,0.9,,0.3,,1.7,1.5
2025,,1.3,,2.1,,,,,,,,,,,
