Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,HALF1,HALF2
2009,,-2.5,,-0.8,,3.4,,2,,1,,-0.7,,-0.6,1.1
2010,,0.4,,1.3,,2,,1.4,,0.5,,-0.1,,1,0.8
2011,,1.1,,3.3,,3.5,,2.6,,-0.1,,-0.4,,2.3,1
2012,,0.9,,2.3,,2.2,,-0.2,,-0.9,,-1.1,,1.6,-0.5
2013,,0.9,,1.6,,2.7,,1.4,,0.1,,0.9,,1.4,1
2014,,1.5,,2.7,,2.3,,1.1,,0.7,,-1.2,,2,0.5
2015,,-1.8,,-1.1,,0.8,,2.1,,1,,-0.4,,-0.9,1.1
2016,,-0.1,,0.4,,2.1,,1,,1.2,,0.2,,0.5,1.1
2017,,1.1,,0.8,,1.4,,1,,1.5,,0.3,,0.9,1
2018,,1.6,,0.9,,2.6,,0.7,,1.3,,-0.4,,1.3,1
2019,,0.2,,0.5,,1.2,,1.2,,0.3,,-0.2,,0.5,0.6
2020,,0.3,,-1.6,,0.1,,-0.5,,1.5,,0.7,,-0.4,0.5
2021,,1.5,,2.9,,3.9,,3.7,,3,,2.6,,2.4,3.2
2022,,3.9,,5.3,,7.5,,5.4,,2.2,,-2,,5.3,2.5
2023,,-0.2,,1.7,,3.8,,2.9,,1.2,,0.7,,1.3,1.8
2024,,0.6,,1.7,,1.5,,1.1,,0.5,,-0.4,,1.3,0.6
2025,,0,,0.7,,,,,,,,,,,
