Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,HALF1,HALF2
1921,,,,,,,,,,,,-3.2,,,
1922,,,-3.4,,,0.6,,,-0.6,,,1.2,,,
1923,,,1.1,,,1.7,,,2.2,,,-1.1,,,
1924,,,-0.5,,,0,,,-1.1,,,0,,,
1935,,,,,,,,,,0,,,,,
1936,1.5,,,0,,,2.9,,,,,-0.7,,,
1937,,,2.9,,,2.8,,,0.7,,,0.7,,,
1938,,,-2.7,,,-0.7,,,-1.4,,,-0.7,,,
1939,,,-1.4,,,-0.7,,,1.4,,,-0.7,,,
1940,,,0.7,,,0.7,,,-0.7,,,0.7,,,
1941,0.7,1.4,1.4,2.8,2.1,4.2,2.7,3.4,2.7,4.7,4.6,3.2,,,
1942,2.5,2.5,3.8,3.7,3.1,1.2,0,-0.6,0,1.2,2.4,2.4,,,
1943,1.2,1.2,2.3,2.9,4.1,2.3,1.1,-2.2,-2.2,-1.1,0,1.1,,,
1944,0,0,-1.1,0.6,1.1,1.7,1.7,1.7,1.1,-0.6,-0.6,0,,,
1945,0.6,0.6,0,0,1.1,2.2,2.2,1.6,0,0,0,0.5,,,
1946,1.1,0.5,0.5,1.1,2.2,3.2,8.5,7.9,7.8,2.9,4.4,4.3,,,
1947,2.9,0.9,2.3,2.3,2.3,1.4,2.3,4.1,3.6,4.4,2.2,3,,,
1948,2.1,1.7,-0.4,0.8,2.5,3.8,2.5,1.6,0.4,-0.8,-1.6,-1.2,,,
1949,-1.6,-1.2,-1.2,-0.4,0.4,0.4,-0.4,-0.8,-0.8,-0.8,0,-0.4,,,
1950,0,-1.2,0,0.4,1.7,1.7,2.5,2.1,2.5,2.4,2.4,2,,,
1951,2.8,3.6,3.1,1.5,0.4,0.8,0.8,0.8,0.4,0.8,1.5,1.5,,,
1952,1.1,-0.4,-0.7,0,0.7,0.7,0.7,1.1,0.7,0.7,0.4,1.5,,,
1953,0.4,-0.4,-0.7,-0.4,0.7,1.1,1.5,1.1,0.4,0.4,-0.4,-0.4,,,
1954,-0.4,0,0,-0.4,0.4,0.4,0.7,-0.4,-0.7,-1.1,0.4,0,,,
1955,0,-0.7,0,0,0.4,0.4,0.4,0,0.4,0,0,-0.4,,,
1956,-0.4,0,0.4,1.1,1.1,1.4,2.5,1.4,0.7,-0.3,0.7,0.7,,,
1957,0.4,0.3,0.3,0.7,1,1.4,1.4,0.7,0.3,-0.3,0.3,0.3,,,
1958,1,0.3,0.7,0.3,0.3,0,0,-0.3,-0.3,-0.7,-0.3,-0.3,,,
1959,0,0,-0.3,0,0,0.3,0.7,0.3,1,0.7,0.3,-0.3,,,
1960,-1.3,-0.3,-0.3,0.7,0.3,1,1.4,1,0.3,-0.3,0,0.3,,,
1961,0.7,0.7,0,-0.7,-0.7,0,0,0.3,-0.7,0,-0.7,-0.7,,,
1962,-0.7,0.7,1.4,1,0,-0.3,-0.3,0,1,1,0.3,-0.3,,,
1963,-0.3,0,0,-0.3,0,1,1.7,2,-0.3,-0.3,-0.7,0.3,,,
1964,0.3,-0.7,0,0,0,0,0.3,1,1,0.7,0.3,0.3,,,
1965,0,0,0,0.7,1.6,2,1.3,0.6,0,0.6,0.6,1,,,
1966,0.6,1.3,1.6,1.9,1.6,1.6,0.9,1.2,0.6,1.2,0.6,1.2,,,
1967,0.6,0.6,0.9,0.9,0.9,0.3,0.6,0.6,0.3,0.3,0.9,1.2,,,
1968,0.9,0.9,1.5,1.8,1.5,1.4,1.4,1.4,1.1,1.1,1.4,1.1,,,
1969,1.1,0.8,1.9,2.2,2.5,1.9,1.6,1.6,0.8,1.1,1.1,1.9,,,
1970,1.6,1.8,1.8,2.1,2.1,1.5,1.3,0.3,0.5,1,1.8,1,,,
1971,1,0.2,0.5,-0.2,0.7,1.5,1.5,1.5,0.7,0.7,0.5,0.7,,,
1972,1.2,1.2,1.2,0.7,0.5,0.7,1.2,1.2,0.9,0.5,0.5,0.9,,,
1973,0.9,1.6,2.1,3,3,2,1.1,2.4,2.7,3.1,1.7,1.9,,,
1974,2.6,3.4,3.4,2.7,1.9,2.5,2.9,3,2.8,2.8,2.8,2.3,,,
1975,1.2,1,0.6,1.5,0.9,1.7,1.9,2.1,2,1.5,1.5,1.1,,,
1976,1.5,1.3,0.5,0.5,0.9,1.4,1.6,1.4,1.9,1.4,1.6,1,,,
1977,1.4,1.6,2.2,2.9,2.4,2.4,2,1.8,1,0.3,1.1,0.8,,,
1978,1,0.5,2.3,2.9,3.7,3.2,2.3,1.9,1.7,3.2,3.2,2.3,,,
1979,2.1,3.2,4.7,3.9,2.6,1.8,2.9,3.9,3.9,3.5,4,4.2,,,
1980,4.5,4,4.1,4.6,3.3,5.8,2.3,2.6,1,4.1,4.4,3.9,,,
1981,1.6,1.5,-0.6,1.4,1.9,4.7,3.9,3,1.3,-0.5,-1.4,-2.1,,,
1982,-0.2,-0.6,0,1,2.9,4,3.1,2.4,2,0.9,1.1,-0.8,,,
1983,-0.9,-1.3,0,0.8,0.9,1.4,1.2,1.3,0.9,-0.1,0.4,0.3,,,
1984,1.1,1.1,1.3,1.4,0.8,0.7,0.7,0.8,1.7,1.4,0.3,-0.8,,,
1985,-0.3,1.5,2,1.5,0.8,0.5,0.8,0.7,1.1,0.6,1.6,0.8,,,
1986,1,-0.1,-0.9,-1.3,-0.4,0.3,-0.2,0.5,0,1.9,0.6,1.1,,,
1987,,0.7,,,,,,,,,,,,,
