Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,HALF1,HALF2
1996,0.3,1.2,1.7,1.3,0.8,-0.4,-0.1,-0.1,1,0.8,0.7,0.1,,,
1997,0.2,0.5,0.9,0.5,0.2,-0.3,-0.3,0.1,0.7,1,0.6,0.4,,,
1998,-0.1,0.2,0.1,0.5,0.7,0.5,0.2,0.2,0.2,0.7,0.5,0.6,,,
1999,0.6,0.7,0.9,1.5,1,0.2,-0.5,0.1,1.1,0.8,0.5,0.1,,,
2000,0.4,1.3,2,1.6,1.1,0.2,0.6,0.6,1.3,1.2,0.8,0.1,,,
2001,0.2,1.1,1.6,1.4,1.2,1.5,1,0.5,-0.1,0,-0.2,-1,,,
2002,0.3,1.1,2.3,1.8,1.4,0.4,0,0.2,0.8,0.8,0.5,0.2,,,
2003,0.8,1.4,2.4,1.3,-0.1,-1,-0.7,0.3,1,0.8,0.1,-0.6,,,
2004,0.4,1.6,2.4,1.8,1.7,1.1,0.8,-0.1,0.4,1.5,2,0.4,,,
2005,-0.5,0.3,2,2.9,2.1,0.8,0.1,0.8,2.5,2.7,1.2,-0.9,,,
2006,-0.4,0.9,2.3,2.2,2.4,1.2,0.4,-0.2,0.9,0,-0.4,-1.1,,,
2007,0.6,1.7,2.8,2.5,1.8,0.4,-0.2,-0.6,0.2,0.6,1.2,0.8,,,
2008,1,0.7,1.9,1.7,2.4,2.4,2.3,0.8,-0.7,-1.6,-2.7,-3.4,,,
2009,-2.4,-0.4,0.8,0.4,0.5,1.1,1,0.9,0.6,0.6,-0.1,-0.7,,,
2010,-0.3,0.1,0.8,0.6,0.8,0.2,0,0,0.1,0.4,-0.2,0.3,,,
2011,0.8,1.7,2.5,2,1.6,0,-0.9,-0.7,0.3,0.8,0.4,-0.6,,,
2012,0.2,0.8,2.3,1.5,1.1,-0.4,-0.5,0.1,0.9,1.8,0.2,-0.9,,,
2013,-0.9,0.9,1.7,0.4,-0.2,-0.3,-0.1,-0.1,0.2,0.4,-0.2,-0.4,,,
2014,0,1,1.6,1.1,1,0.4,0.5,0.1,0,-0.2,-0.7,-1.3,,,
2015,-1.5,-0.2,1.4,1.6,2,0.7,1.4,0.1,0,-0.5,-0.3,0,,,
2016,0.5,0.6,1,0.5,1,0.8,0.6,0.1,0.1,0.5,0.2,0,,,
2017,0.5,1.5,1.7,1,0.7,0.3,0.4,0.4,1,1.1,0.9,0.5,,,
2018,0.9,1.5,1.9,1.5,1.2,0.5,0.3,0.2,0.9,1.3,0.7,-0.1,,,
2019,0,0.4,1.4,1.7,1.8,1.1,0.3,0,0.6,1.2,1,-0.2,,,
2020,-0.1,0.5,0.4,-0.7,-0.7,0.6,1.5,1.2,0.4,0,0,0.1,,,
2021,0.1,0.4,1.1,2,2.2,2.3,1.8,1.3,1,1.4,1.9,2,,,
2022,2.1,1.8,2.9,2.4,2.8,2.4,1.7,1,0.3,1.1,0.3,-0.8,,,
2023,0.5,0.9,1.7,0.5,0.9,1.3,0.6,1.1,0.9,0.8,-0.2,-0.5,,,
2024,0.6,1.5,2.2,1.8,1.4,0.5,0.1,0.1,0.5,0.4,0.1,0.1,,,
2025,1,1.4,1.8,1.5,1.4,,,,,,,,,,
