Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,HALF1,HALF2
1921,,,,,,,,,,,,-1.2,,,
1922,,,-3,,,-0.6,,,-0.6,,,1.3,,,
1923,,,-1.3,,,1.3,,,0.6,,,0.6,,,
1924,,,-1.2,,,-1.9,,,1.3,,,1.3,,,
1935,,,,,,,,,,0.8,,,,,
1936,0.8,,,-1.6,,,2.4,,,,,0,,,
1937,,,2.3,,,0,,,1.5,,,0,,,
1938,,,-1.5,,,-0.8,,,0.8,,,0,,,
1939,,,-1.5,,,0,,,1.5,,,-0.8,,,
1940,,,0,,,0,,,0,,,0.8,,,
1941,0,0,0,1.5,1.5,2.3,1.5,2.2,3.7,5.1,5.1,3.5,,,
1942,2.1,2.8,3.4,2.7,2,0,1.3,1.3,2.6,1.3,0.6,0.6,,,
1943,1.3,1.9,3.8,3.2,3.2,-0.6,-1.2,-2.5,0,0.6,1.3,0,,,
1944,0,0,-0.6,0,0.6,1.3,1.2,0.6,0.6,0,-0.6,0,,,
1945,0.6,0.6,0,0,1.2,1.8,1.8,1.2,0.6,-0.6,-0.6,0,,,
1946,0,0,0,1.2,1.2,2.4,6.5,9.5,9.4,5.6,7.1,7,,,
1947,6.9,2.5,3,3,2.5,0.5,0,1.4,2.9,3.4,3.8,4.2,,,
1948,4.2,2.8,0.9,0.4,0.4,1.3,1.8,2.7,1.8,0.4,-0.9,-0.9,,,
1949,-0.9,-1.7,-1.7,-0.9,0,0,-0.4,0.4,0.9,1.3,1.8,1.3,,,
1950,0.4,-0.4,0,0,0,0,1.3,3.1,3.5,2.6,1.3,2.1,,,
1951,4.2,4.6,3.3,1.6,0.8,0,0,0,0.8,0.8,1.2,1.2,,,
1952,0.4,-0.4,-0.8,-0.4,0,0,0.4,0.8,0.4,0.8,0.4,1.2,,,
1953,,0,,,0.4,,,0,,,0.4,,,,
1954,,0,,,-0.4,,,0,,,0,,,,
1955,,-0.8,,,-0.4,,,0,,,1.2,,,,
1956,,0,,,0,,,1.2,,,1.5,,,,
1957,,0.8,,,0.4,,,0.7,,,0.4,,,,
1958,,0,,,1.1,,,0,,,0.4,,,,
1959,,-0.4,,,0,,,0.7,,,0.4,,,,
1960,,0.4,,,-0.4,,,0.7,,,0.4,,,,
1961,,-1.1,,,0.7,,,0,,,1.4,,,,
1962,,0.7,,,0,,,0,,,0,,,,
1963,,0.4,,,-0.3,,,1.4,,,0.7,,,,
1964,,0.3,,,-0.3,,,0.3,,,0,,,,
1965,,0.3,,,,,0.7,,,0.7,,,,,
1966,0.7,,,0.7,,,0.7,,,0.7,,,,,
1967,0.7,,,0.6,,,0.3,,,1.3,,,,,
1968,1,,,0.9,,,1.2,,,1.5,,,,,
1969,1.8,,,1.8,,,1.2,,,2.3,,,,,
1970,0.8,,,1.4,,,0.6,,,1.1,,,,,
1971,1.1,,,0.3,,,1.3,,,1.1,,,,,
1972,0.5,,,1.3,,,0.3,,,1,,,,,
1973,0.8,,,2.5,,,0.7,,,3.7,,,,,
1974,2.1,,,2.8,,,3.4,,,4.3,,,,,
1975,3.3,,,1.2,,,3,,,1.5,,,,,
1976,2.1,,,1.1,,,1.7,,,2.7,,,,,
1977,0.9,,,2.8,,,1.5,,,0.7,,,,,
1978,2,,,3.3,,,,,,,,,,,
