Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,HALF1,HALF2
1995,0.3,0.6,1.3,0.9,0.9,0.8,0.6,0.6,0.6,0.8,0.6,0.3,,,
1996,0.7,1.2,1.7,0.7,0.4,0,0.4,0.5,1,0.9,0.7,0.2,,,
1997,0.5,1,1.3,0.7,-0.1,-0.2,0.4,0.5,0.8,0.9,0.7,0.1,,,
1998,-0.1,0.4,0.6,0.5,0.2,0.1,0.3,0.7,0.8,0.7,0.3,0.2,,,
1999,0.1,0.2,0.5,0.6,0.6,0.7,0.7,0.9,0.8,1,0.7,0.2,,,
2000,0.2,1,1.6,1.2,0.5,0.3,0.8,0.9,1.3,1,0.8,-0.1,,,
2001,0.2,0.4,1.2,0.9,1.1,1,0.6,0.4,-0.2,0,-0.2,-0.4,,,
2002,0.4,1.1,2,1.8,0.8,0.2,0.1,0.9,0.9,0.9,0.2,-0.1,,,
2003,0.5,1.4,2.1,1,0.3,-0.1,0.5,1.2,1.4,1.2,0.2,-0.2,,,
2004,-0.1,0.9,2.1,2.1,1.6,1.3,0.7,0.6,0,0.9,0.7,0.4,,,
2005,0.4,0.8,2.7,2.1,1.2,-0.8,0,1.3,2.4,1.9,0.6,-0.7,,,
2006,-0.3,0.5,1.9,2,2.4,2,1.3,1.1,0.1,-0.6,-1.4,-0.7,,,
2007,0,1,1.5,1.8,1.8,1.7,1.3,0.5,0,0,0.5,0.5,,,
2008,0.6,0.7,1.6,1.7,2.2,2.3,2.8,1.9,0.6,-0.8,-2.5,-2.9,,,
2009,-2.1,0.1,0.9,0.9,0.6,0.9,0.9,1,0.6,0.3,0.2,-0.1,,,
2010,0.2,0,0.7,0.7,0.9,0.3,0.3,0.2,0.3,0.3,0.2,0.2,,,
2011,0.3,0.8,1.5,1.6,1.7,1.2,1.1,0.8,0.8,0.4,-0.3,-0.9,,,
2012,-0.3,0.4,1.4,1.2,0.9,0.2,-0.1,0.3,0.9,0.9,0.3,-0.4,,,
2013,0.2,0.8,1.2,0.5,0,0.1,0.5,0.5,0.6,-0.1,-0.1,-0.5,,,
2014,1,0.6,1,0.1,0.9,0.5,0.6,-0.1,-0.1,-0.4,-0.6,-1.1,,,
2015,-0.8,-0.1,0.6,0.6,0.7,0.7,0.5,0.1,0.1,0.1,-0.1,-0.7,,,
2016,-0.4,-0.1,0.6,0.9,0.9,0.9,0.4,0.3,0.3,0.4,0.4,0.3,,,
2017,0.8,0.9,0.8,0.4,0.2,0.4,0,0.2,0.5,0.6,0.3,-0.2,,,
2018,0.4,1.1,1,0.8,0.7,0.7,0.4,0.2,0.5,0.4,0,-0.6,,,
2019,0,0.5,1,0.8,0.8,0.8,0.5,0.5,0.2,0.2,0,0.2,,,
2020,1,1.1,0.8,-0.5,-0.2,0.1,1.1,0.5,0.8,0.2,-0.1,-0.1,,,
2021,0.5,1.1,1.1,1.4,1.6,2.2,1.4,1,0.5,1,1.2,0.5,,,
2022,1.2,1.2,2.7,2.5,2.7,2.8,1.6,1.3,0.1,0.6,0.5,0.6,,,
2023,1.2,1.4,1.1,0.3,0.2,0.7,1,1.4,1.3,0.9,0,-0.3,,,
2024,0.8,1.3,1.6,1,1.2,1.5,1.3,1.2,0.9,0.8,0.6,0.2,,,
2025,0.9,1.1,1.2,0.9,0.5,,,,,,,,,,
