Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,HALF1,HALF2
1936,,,,,,,,,0.8,,,,,,
1940,,,,,,,,,,,0.8,0,,,
1941,0,0,0,1.5,1.5,0.7,1.5,1.5,2.9,4.3,2.8,1.4,,,
1942,1.4,2.1,2.7,1.3,0.7,0,0.7,2,1.3,0.6,0,0.6,,,
1943,1.3,1.3,3.2,2.5,0.6,-0.6,-1.8,-1.2,0.6,1.3,0,0,,,
1944,0,0,-0.6,0,1.3,0.6,0.6,0.6,0,0,-0.6,0,,,
1945,1.2,0,-0.6,0.6,1.2,1.2,1.2,0.6,0,-0.6,-0.6,0.6,,,
1946,0,-0.6,0.6,1.2,0.6,1.8,6.5,7.6,4.5,2.7,5.3,5.8,,,
1947,2.5,1,2,3,0.5,-0.5,0.5,1.4,2.4,2.4,2.3,3.3,,,
1948,2.8,0.9,0,0.4,0.4,0.9,1.8,1.8,0.9,-0.4,-0.9,-0.4,,,
1949,-0.4,-1.7,-1.3,0.4,0,-0.4,0,0.4,0.9,0.9,1.3,0.9,,,
1950,-0.4,-0.4,0.4,0,-0.4,0.4,1.3,2.6,2.6,0.8,0.4,2.1,,,
1951,3.8,2.9,1.2,0.8,0.4,-0.4,0,0.4,0.4,0.8,0.8,0.8,,,
1952,0,-0.8,-0.4,0,0,0,0.4,0.8,0,0.4,0.8,0.4,,,
1953,,-0.4,,,,,,,,,,,,,
1965,,,,0.3,,,,,,,,,,,
1978,,,,,,2.2,,1.9,,1.7,,2.2,,,
1979,,2,,1.7,,3.2,,2.2,,1.5,,1.8,,,
1980,,3,,1.9,,2.2,,0.7,,1.4,,0.9,,,
1981,,2.5,,1.7,,2.2,,0.7,,1.7,,1,,,
1982,,0.4,,0.3,,2.9,,1.4,,-0.3,,0.2,,,
1983,,-0.3,,-0.2,,1.5,,0.8,,0.1,,-1.1,,,
1984,,0.9,,0.6,,1.5,,0.5,,0.8,,-0.4,,,
1985,,0.1,,0.5,,0.8,,0.1,,-0.1,,-0.3,,,
1986,,0.1,,-2.1,,1,,-0.1,,0.3,,-0.9,,,
1987,,1.2,,1.9,,0.1,,0.8,,0.7,,-0.6,,,
1988,,0.7,,0.2,,1.1,,0.8,,0.7,,0.2,,,
1989,,1.3,,0.4,,0.8,,0.3,,1.1,,-0.2,,,
1990,,2.8,,-0.3,,1.2,,1.5,,2.1,,-0.8,,,
1991,,1.1,,-0.6,,1.1,,-0.1,,2,,-0.2,,,
1992,,0,,1.3,,0.5,,0.4,,0.7,,-1.1,,,
1993,,1.9,,0.1,,0.8,,0.1,,2.7,,-0.1,,,
1994,,0.4,,-0.1,,0.4,,1.3,,0.1,,-1.1,,,
1995,,1.1,,-0.9,,1.4,,0.1,,1.1,,-0.5,,,
1996,,0.4,,1.1,,-0.2,,0,,0.3,,0.3,,,
1997,,0.6,,0.5,,-0.3,,0.4,,1.3,,-1.2,,,
1998,,0.3,,0.1,,0.1,,0.7,,0.7,,-1.6,,,
1999,,0.3,,1.2,,0,,0.4,,1.5,,-0.6,,,
2000,,1.2,,0.5,,0.9,,0.2,,1.7,,-0.6,,,
2001,,1.5,,0.6,,0.1,,-0.6,,0.5,,-1.4,,,
2002,,-0.3,,1.4,,-0.3,,1.1,,1.6,,-1.7,,,
2003,,2.6,,-0.9,,0,,1,,1.2,,-1.2,,,
2004,,2.7,,0.7,,-0.2,,-0.1,,1.6,,-1,,,
2005,,2.7,,0.2,,-0.5,,0.7,,2.1,,-1.1,,,
2006,,0.8,,1.5,,0.7,,0.1,,-1.2,,-0.7,,,
2007,,1.1,,1.6,,0.2,,-0.4,,0.6,,0.7,,,
2008,,0.7,,0.6,,2.5,,-0.4,,-0.8,,-2.7,,,
2009,,1.1,,0.9,,1.4,,-0.3,,0,,-0.4,,,
2010,,0.8,,0.8,,0.4,,0.2,,0,,-0.3,,,
2011,,1.4,,2.2,,-0.2,,0.6,,-0.5,,-0.5,,,
2012,,1.9,,0.9,,-0.6,,-0.4,,0.1,,-0.8,,,
2013,,1.6,,0.9,,0.2,,0.3,,-0.4,,1,,,
2014,,0.9,,0.7,,0.6,,-0.3,,0.3,,-1.2,,,
2015,,-0.9,,1,,0.7,,0.4,,0,,-0.8,,,
2016,,0.7,,0.5,,0.8,,-0.3,,0.7,,-0.2,,,
2017,,0.6,,0.4,,0.4,,0.2,,0.9,,-0.7,,,
2018,,1.4,,0.2,,1,,-0.5,,0.8,,-0.7,,,
2019,,0.1,,1.1,,0,,0,,0.3,,-0.6,,,
2020,,0.6,,-1.6,,1.1,,0,,0.4,,0.2,,,
2021,,0.9,,1.8,,1.2,,0.7,,1.1,,0.7,,,
2022,,2.1,,2.4,,2.8,,0.1,,-0.6,,-1.5,,,
2023,,1.9,,1.3,,0.5,,1,,-0.3,,-0.1,,,
2024,,1,,0.8,,-0.3,,0.6,,0.2,,-1.1,,,
2025,,1,,0.9,,,,,,,,,,,
