Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,HALF1,HALF2
1936,,,,,,,,,1.6,,,,,,
1940,,,,,,,,,,,0,0.8,,,
1941,0.8,0,0.8,1.5,3,3,1.4,1.4,3.6,4.3,1.4,1.4,,,
1942,3.4,2.7,2,2,1.9,-0.6,-1.3,1.9,2.6,1.9,1.3,1.9,,,
1943,1.2,0,1.2,1.8,1.8,0.6,-2.4,-2.4,1.2,2.4,0.6,0,,,
1944,0,-0.6,0,0.6,0.6,0.6,0.6,0.6,0,0.6,0.6,0.6,,,
1945,0.6,-0.6,0,0.6,0.6,0.6,0.6,0.6,0,-0.6,0,1.7,,,
1946,0.6,-0.6,0.6,0.6,0.6,1.7,5.6,6.1,3.7,4.7,4.6,3.5,,,
1947,0.5,-1.5,1.5,2.5,0.5,-0.5,,2.4,,,,,,,
1978,0.8,,1.7,,3.4,,0.6,,3.1,,1.4,,,,
1979,-0.7,,2.4,,2.7,,2.3,,2.4,,2.3,,,,
1980,3.6,,3.4,,2.4,,2.2,,1.2,,1.7,,,,
1981,0.9,,2.3,,1.3,,2.8,,2.3,,0.2,,,,
1982,2.3,,-0.9,,2.7,,-1.5,,1.8,,-1.5,,,,
1983,0,,0.1,,1,,1,,0.8,,0.2,,,,
1984,0.6,,0.5,,0.9,,0.4,,0.7,,0.6,,,,
1985,0.4,,0.6,,-0.1,,0.3,,0,,0.7,,,,
1986,0.9,,-0.7,,-0.5,,0.1,,0.8,,-0.1,,,,
1998,,0.9,,-0.1,,0.7,,0.6,,0.5,,0.1,,,
1999,,0.7,,0.9,,0.3,,0.4,,0.7,,-0.2,,,
2000,,1,,1,,0.8,,0.6,,1,,-0.3,,,
2001,,1.4,,0.1,,1.1,,0.3,,0.6,,-1,,,
2002,,0.8,,0.6,,0.3,,0.5,,0.3,,-0.5,,,
2003,,0.7,,0.5,,-0.3,,1.4,,-0.4,,-1.4,,,
2004,,1.3,,0.4,,0.5,,-0.4,,1,,-0.7,,,
2005,,1.3,,1.9,,-0.7,,0.1,,1.7,,-1.2,,,
2006,,1.3,,1.9,,0.4,,0.7,,0.1,,-0.2,,,
2007,,1.1,,1.9,,-0.1,,0.2,,1.1,,0.2,,,
2008,,1.3,,0.7,,2.2,,-0.1,,-0.8,,-1.5,,,
2009,,1,,0.5,,0.6,,-0.1,,-0.4,,-0.3,,,
2010,,0.2,,0.2,,-0.2,,0.7,,-0.2,,-0.2,,,
2011,,1.2,,0.8,,0.8,,0.2,,0.9,,-0.5,,,
2012,,0.4,,0.9,,0.7,,0.3,,0.5,,-1.4,,,
2013,,0.8,,0.4,,0.8,,0,,0,,-0.7,,,
2014,,0.7,,1.6,,0.4,,-0.2,,0.3,,-1.1,,,
2015,,0.2,,0.9,,1.6,,0,,-0.3,,-0.2,,,
2016,,0.2,,1.1,,0.9,,0.3,,0,,0,,,
2017,,1,,0.8,,0.8,,-0.2,,0.5,,0.5,,,
2018,,0.8,,0.8,,0.8,,-0.3,,0.4,,0.2,,,
2019,,0.7,,0.5,,0.7,,0.6,,-0.6,,0.3,,,
2020,,1,,-0.6,,0.2,,1.4,,-0.1,,-0.4,,,
2021,,1.2,,1.1,,2.2,,1.1,,1.1,,0.6,,,
2022,,1.7,,2.1,,3.2,,0,,1,,0.1,,,
2023,,1.4,,1,,1,,0.8,,0.4,,-0.3,,,
2024,,1.2,,1.2,,0.4,,0.1,,0.3,,-0.5,,,
2025,,1.1,,0.4,,,,,,,,,,,
