Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,HALF1,HALF2
1936,,,,,,,,,0,,,,,,
1940,,,,,,,,,,,-0.7,0.7,,,
1941,0.7,0,0,1.4,2.1,2.1,2.7,2,2,2,2.6,1.3,,,
1942,0.6,2.6,1.9,0.6,1.2,1.9,2.5,1.2,0.6,2.4,1.8,0.6,,,
1943,0,0,1.8,2.3,1.1,0,-1.7,-1.1,0,1.2,0.6,-0.6,,,
1944,0,-0.6,-0.6,1.2,1.2,0,0.6,1.1,1.1,-0.6,-0.6,1.1,,,
1945,0.6,0,-0.6,-0.6,0.6,2.3,1.7,0,-0.6,-1.1,0,0.6,,,
1946,0.6,0,0,1.1,0.6,1.1,8.8,9.8,3,3,3.4,2.4,,,
1947,1.4,0,1.4,0.9,-1.4,0.9,2.3,2.8,4.6,1.8,-0.4,2.2,,,
1948,3.1,0.4,-1.3,1.3,2.2,1.7,2.5,1.7,0.4,-0.4,-1.2,-2.1,,,
1949,-1.7,-2.1,-0.8,0.9,0,0.4,0,0.4,1.7,0,-0.8,-0.8,,,
1950,-1.3,-0.9,0.4,0.9,0,1.3,2.1,1.7,0.8,0.8,0.8,0.8,,,
1951,2.5,2.8,1.2,0,0.4,0.4,0.4,0.4,0.4,1.2,1.2,0.8,,,
1952,0,-0.8,-0.4,0,0.4,0.8,1.9,1.5,-0.4,-0.4,-0.8,-1.1,,,
1953,-0.4,,,,,,,,,,,,,,
1978,,,0.5,,1.2,,1.2,,1.5,,1.9,,,,
1979,1,,1.7,,2.1,,2.2,,1.8,,2.1,,,,
1980,2.1,,3.1,,1.1,,1.7,,1.4,,1.8,,,,
1981,3,,2.3,,0.6,,1,,2.5,,0.4,,,,
1982,0,,-1.6,,1.1,,2.5,,1.2,,0.8,,,,
1983,0.6,,-0.1,,0.5,,0.6,,0.5,,1.2,,,,
1984,0.9,,1.6,,0.4,,0.6,,0.9,,0.1,,,,
1985,0.6,,1.6,,0.2,,0.8,,1.1,,1.4,,,,
1986,0.4,,-0.6,,-0.7,,0.3,,1.4,,0.4,,,,
1987,1.1,,1.1,,-0.5,,0.9,,2.8,,0.3,,,,
1988,0.2,,1.7,,0.8,,0.6,,1.9,,1,,,,
1989,1.3,,0.5,,0.6,,-0.2,,1.5,,1.6,,,,
1990,1.3,,0.2,,0.2,,0.7,,2.7,,1.7,,,,
1991,0.1,,0.1,,-0.3,,1.1,,0.8,,0.2,,,,
1992,-0.2,,1.1,,-0.3,,0.9,,0.3,,0.7,,,,
1993,1,,1.4,,-1.4,,0.4,,-0.3,,1.6,,,,
1994,-0.6,,0.9,,-0.9,,0.2,,1.2,,0.6,,,,
1995,0.8,,0.3,,-0.4,,0.1,,0.5,,1.1,,,,
1996,1.2,,0.4,,-0.6,,0.1,,0.9,,1.7,,,,
1997,0.8,,0.2,,-0.8,,0.2,,0.4,,1,,,,
1998,1.1,,0.1,,-0.2,,-0.1,,0.8,,0.7,,,,
1999,0.5,,0.4,,-0.3,,0.6,,0.9,,1.4,,,,
2000,0.6,,1.4,,-0.6,,0.8,,0.6,,1.7,,,,
2001,0.9,,1,,0,,0.6,,0.3,,0,,,,
2002,0.1,,0.9,,0.1,,0.5,,1.7,,0.7,,,,
2003,-0.3,,1.5,,-0.2,,0.3,,1.9,,-0.1,,,,
2004,0.9,,0.1,,0,,0.1,,0.4,,0.9,,,,
2005,-0.2,,1.4,,0.2,,1.2,,1.3,,-0.7,,,,
2006,0.9,,0.4,,0.7,,1,,-0.3,,-0.6,,,,
2007,0.6,,0.9,,-0.1,,0.3,,0.4,,1.2,,,,
2008,0.6,,0.5,,1,,2.5,,-1.1,,-2.6,,,,
2009,-0.7,,0.6,,-0.1,,0.5,,1.5,,0,,,,
2010,0.3,,0.3,,0,,-0.8,,0.1,,0.7,,,,
2011,0.7,,1.2,,0.7,,-0.1,,0.4,,-0.1,,,,
2012,0.4,,0.5,,-0.2,,-0.1,,1.3,,0.2,,,,
2013,0,,0.4,,-0.3,,0.4,,0.3,,0.1,,,,
2014,0.4,,0.7,,0.1,,0,,0.2,,0.2,,,,
2015,-0.7,,1,,-0.1,,0.1,,-0.1,,0.7,,,,
2016,-0.5,,0.5,,0.9,,0,,0.7,,-0.4,,,,
2017,1.2,,0.1,,0.4,,0.1,,1.2,,-0.2,,,,
2018,1.1,,0.9,,0,,0.3,,1.2,,-0.4,,,,
2019,0.5,,0.5,,0.2,,0,,0.2,,0.7,,,,
2020,0.6,,0.1,,-1,,0.2,,0.1,,0.4,,,,
2021,0.7,,0.9,,0.8,,1.2,,-0.1,,1.7,,,,
2022,1.6,,1.9,,1.1,,0.7,,0.9,,0.6,,,,
2023,1.1,,0.2,,0,,-0.1,,0.7,,0.4,,,,
2024,0.7,,1.5,,0.6,,-0.5,,0.7,,0.1,,,,
2025,1.5,,0.1,,1.1,,,,,,,,,,
