Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,HALF1,HALF2
1936,,,,,,,,,0.7,,,,,,
1940,,,,,,,,,,,0,0.7,,,
1941,0.7,0,0.7,1.4,1.4,2.7,2,1.3,3.3,3.3,1.3,0.6,,,
1942,2.5,1.9,1.2,2.5,1.8,1.2,1.8,1.2,0.6,1.2,1.2,1.8,,,
1943,1.2,0,1.1,3.4,2.8,0,-1.7,-1.1,0,0.6,0.6,0,,,
1944,0,0,-0.6,0,1.1,1.1,0.6,0.6,0.6,-0.5,-0.5,0.6,,,
1945,1.1,1.1,0,-0.5,1.1,1.6,1.1,0.5,-0.5,-0.5,0,0.5,,,
1946,0.5,0,0.5,1.1,1.1,1.6,6.8,8.9,4.4,2.9,3.3,3.3,,,
1947,0.9,-0.9,2.7,2.3,-0.9,1.3,2.2,1.8,3,1.7,0.4,2.5,,,
1948,2.5,0,-1.6,1.7,3.3,1.6,1.2,1.6,1.2,-0.4,-1.6,-2,,,
1949,-1.6,-1.2,0,0.4,0.4,0,-1.2,-0.4,0.8,0.4,-0.4,-1.2,,,
1950,-1.6,-0.8,0.4,0.4,0.4,1.2,1.6,1.6,1.6,1.2,0.4,2.4,,,
1951,4.4,4.3,2.3,0.4,0.4,-0.4,-0.4,0,0.4,0.7,1.5,1.1,,,
1952,0,-1.1,-0.7,0.7,0.4,0.4,1.5,1.1,0,0,0,0,,,
1953,-0.4,-1.1,-0.4,0,0,1.1,0.7,0,0.4,0.4,-0.4,-0.4,,,
1954,0.4,0.4,-0.4,0,0.4,0.7,1.1,0,-0.4,0,0,-0.4,,,
1955,-0.4,0,0,0,0,0,0,0,-0.4,-0.4,-0.4,-0.4,,,
1956,0,0,0.7,1.1,0.4,0.7,1.8,1.1,0.4,0.4,-0.3,0,,,
1957,0.7,1,0.7,0,0,0.3,1,1.4,0.7,0,0.3,0.3,,,
1958,0,0,0.7,0.7,0,0,0.3,0.3,0,0,0,0,,,
1959,0,0,0,0,-0.3,0.3,1,0.3,1.3,1.3,0.3,0.3,,,
1960,-0.7,-0.7,0.3,0.7,0.3,0,0.3,0.3,0.3,0.7,0.7,0.3,,,
1961,-0.3,0,0,0,0.3,-0.3,0.3,0.3,0,0.3,0.3,0,,,
