Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,HALF1,HALF2
2006,,1.2,,1.2,,-0.2,,0.9,,-1,,-0.1,,,
2007,,0.8,,1.2,,0.6,,-0.9,,1.1,,-0.8,,,
2008,,1.1,,1.4,,1.1,,0.9,,-2,,-3.5,,,
2009,,2,,0.2,,1.1,,0.1,,0.2,,-0.6,,,
2010,,-0.2,,0.9,,-0.2,,0.3,,0.2,,0.3,,,
2011,,0.2,,2.3,,0.9,,0.2,,-0.5,,0.3,,,
2012,,0.6,,0.6,,-0.8,,1.2,,0.5,,-0.7,,,
2013,,1.1,,0,,1.2,,-0.7,,-0.1,,-0.7,,,
2014,,1.1,,1.3,,0.5,,-1,,-0.1,,-1.8,,,
2015,,-0.7,,1.2,,0,,0.6,,0.1,,-1.2,,,
2016,,0.3,,1.4,,1.2,,-0.1,,0.2,,-0.6,,,
2017,,0.9,,0.7,,0,,0.1,,0.9,,0.1,,,
2018,,0.3,,0.9,,1.3,,-0.6,,0,,-0.6,,,
2019,,0.4,,0.6,,0.4,,0.6,,1,,-0.6,,,
2020,,0.5,,-2.7,,1.7,,1.9,,-0.3,,-0.3,,,
2021,,0.6,,1.7,,1.7,,0.5,,1.2,,1.1,,,
2022,,1.1,,2.5,,3,,-0.5,,1.1,,-1,,,
2023,,1.9,,2.1,,1.1,,0.6,,-1.3,,0,,,
2024,,0.2,,2.8,,1,,0.8,,-1.5,,-0.5,,,
2025,,0.7,,0.8,,,,,,,,,,,
