Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Annual,HALF1,HALF2
1936,,,,,,,,,0,,,,,,
1940,,,,,,,,,,,0.8,0,,,
1941,0,0.8,0.8,1.6,1.6,1.5,1.5,0.8,2.3,3,2.9,1.4,,,
1942,2.1,2.9,2.1,2.8,1.4,0.7,0.7,1.3,2,1.3,2.6,2,,,
1943,0.6,0.6,1.3,3.2,1.9,0,-2.5,-3.1,0,1.9,1.9,0.6,,,
1944,0,-0.6,0,1.3,1.9,0.6,0,0.6,0,1.2,1.2,1.2,,,
1945,0.6,-1.2,0,1.2,0,0,1.2,0,-0.6,0,1.2,2.4,,,
1946,0,-2.3,-0.6,0.6,0.6,3,7.1,7.5,4.9,3.7,5.2,4.6,,,
1947,0,-1.5,1,2,0,-1.5,,,,,,,,,
1978,,1,,2,,3.3,,2.8,,-0.8,,-1.2,,,
1979,,1.5,,2.4,,1.8,,2.7,,1.4,,4,,,
1980,,4.5,,1.1,,1.9,,1.1,,0.4,,1.2,,,
1981,,2.2,,3.8,,1.4,,5.1,,3.2,,-1,,,
1982,,0.6,,1,,2,,-0.1,,-0.6,,-2.8,,,
1983,,1.2,,0.7,,1.2,,0.9,,-0.1,,0.6,,,
1984,,1.4,,1.5,,0.8,,1.4,,1.2,,-0.5,,,
1985,,0.8,,0.6,,0.8,,0.7,,0.3,,-0.1,,,
1986,,1.5,,-0.5,,1.4,,0.4,,0.6,,-1.1,,,
1987,,1.4,1.1,1.2,1.1,0.2,0.7,1,0.7,0.9,0.6,0.3,,,
1988,0.9,0.4,0.6,0.7,0.5,1.2,1,1.6,1,0.2,0.1,0.2,,,
1989,1.5,1.1,1.5,1.1,0.3,0.6,0.9,1.5,-0.5,-0.5,0.3,-0.1,,,
1990,1,1.4,1.2,1.2,0.6,0.7,1.1,1.1,1.3,1.1,0.5,0.4,,,
1991,1.5,0.7,-0.3,-0.2,-0.1,1.3,1.5,1.1,1.1,0.4,0.1,0.1,,,
1992,0.4,0.9,1.1,0.4,0,0.2,0.2,0.6,1.1,1.1,0.3,0,,,
1993,0.6,0.8,0.4,0.9,0.8,-0.5,-0.5,0.1,0.3,0.5,0.5,0,,,
1994,0.2,0.3,0.5,0.4,0.1,0.1,0.4,0.9,0.3,0,0.3,0,,,
1995,0.3,0.7,0.5,0.7,0.1,0.1,0.1,-0.1,0.5,0.7,0.1,-0.3,,,
1996,0.3,0.7,0,0.5,1.4,0.8,0.5,0.3,0.3,0.8,0.4,-0.6,,,
1997,0.1,1.2,1.4,1.1,0.4,0.3,0.5,0.8,0.6,0.8,0.6,0.1,,,
1998,,0.4,,0.9,,0.5,,0.7,,0.4,,0.1,,,
1999,,1.2,,1.7,,-0.2,,1,,1,,-0.4,,,
2000,,1.1,,1.2,,0.2,,1.5,,0.9,,0.4,,,
2001,,2.1,,0.6,,1,,0.1,,0.4,,-0.6,,,
2002,,0.4,,0.9,,0.1,,0.2,,0.4,,-0.6,,,
2003,,2.3,,-0.2,,-0.5,,0,,0,,-0.5,,,
2004,,1.4,,0.1,,0.4,,-0.2,,0.8,,-0.4,,,
2005,,0.9,,0.6,,-0.6,,0.9,,1.4,,-1.2,,,
2006,,1.8,,0.9,,0.1,,0.8,,0.1,,-0.3,,,
2007,,1.6,,1,,0.1,,0.1,,0.8,,0.2,,,
2008,,0.5,,1.1,,1.4,,0.1,,0.2,,-3.2,,,
2009,,1.7,,0.8,,0.8,,0,,0.1,,-0.8,,,
2010,,0.8,,0.7,,0.2,,-0.1,,0.1,,-0.2,,,
2011,,1,,1.8,,-0.2,,0.4,,0.3,,-0.4,,,
2012,,1.1,,0.9,,0.3,,0.6,,0.7,,-1.4,,,
2013,,1.3,,0.8,,0.5,,0.1,,0.2,,-0.4,,,
2014,,1.2,,1.2,,0.7,,0,,0.5,,-0.9,,,
2015,,1,,1.1,,0.6,,0.3,,0.4,,-0.3,,,
2016,,0.9,,0.7,,0.6,,0.7,,0.9,,-0.3,,,
2017,,0.8,,1.1,,0.3,,0.2,,0.6,,-0.1,,,
2018,,1.4,,0.8,,0.9,,0.6,,0.7,,0.1,,,
2019,,0.5,,1.2,,0.2,,0.1,,1,,-0.5,,,
2020,,0.9,,-0.5,,0.7,,0,,0.5,,0.4,,,
2021,,0.5,,1.7,,0,,0.5,,0.7,,0.8,,,
2022,,1.4,,1.5,,1.7,,-0.5,,1,,-0.3,,,
2023,,1.8,,0.4,,0.5,,0,,0.3,,-0.4,,,
2024,,1.5,,1.8,,-0.1,,-0.5,,0,,-0.4,,,
2025,,1.8,,0.4,,,,,,,,,,,
